canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate,reverse_status,reverse_address,reverse_display_name,reverse_city,reverse_district,reverse_suburb,reverse_street,reverse_house_number,reverse_postcode,reverse_osm_type,reverse_osm_id,reverse_error
Пятёрочка,Пятёрочка,"Приозерск, улица Бумажников, 11",61.0427824,30.1454657,0.5,REVERSE_GEOCODED,node,824623316,osm_pbf,False,found,"Приозерск, улица Бумажников, 11","Пятёрочка, 11, улица Бумажников, Приозерск, Приозерское городское поселение, Приозерский район, Ленинградская область, Северо-Западный федеральный округ, 188760, Россия",Приозерск,Приозерский район,,улица Бумажников,11,188760,node,824623316,
ВкусВилл,ВкусВилл,"Санкт-Петербург, улица Кораблестроителей, 44 к1",59.956959,30.2289086,0.5,REVERSE_GEOCODED,node,825152672,osm_pbf,False,found,"Санкт-Петербург, улица Кораблестроителей, 44 к1","ВкусВилл, 44 к1, улица Кораблестроителей, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199397, Россия",Санкт-Петербург,округ Остров Декабристов,,улица Кораблестроителей,44 к1,199397,node,825152672,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Кораблестроителей",59.9520931,30.2166638,0.5,REVERSE_GEOCODED,node,825152797,osm_pbf,False,found,"Санкт-Петербург, улица Кораблестроителей","Пятёрочка, улица Кораблестроителей, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199058, Россия",Санкт-Петербург,округ Остров Декабристов,,улица Кораблестроителей,,199058,node,825152797,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Новосмоленская набережная, 1",59.9491968,30.229477,0.5,REVERSE_GEOCODED,node,825152923,osm_pbf,False,found,"Санкт-Петербург, Новосмоленская набережная, 1","Пятёрочка, 1, Новосмоленская набережная, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199397, Россия",Санкт-Петербург,округ Остров Декабристов,,Новосмоленская набережная,1,199397,node,825152923,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Шевченко, 24 к1",59.9360541,30.2429516,0.5,REVERSE_GEOCODED,node,842081375,osm_pbf,False,found,"Санкт-Петербург, улица Шевченко, 24 к1","Пятёрочка, 24 к1, улица Шевченко, Гавань, округ Гавань, Санкт-Петербург, Северо-Западный федеральный округ, 199406, Россия",Санкт-Петербург,округ Гавань,Гавань,улица Шевченко,24 к1,199406,node,842081375,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Гаванская улица, 45 к1",59.9376588,30.2380163,0.5,REVERSE_GEOCODED,node,842081474,osm_pbf,False,found,"Санкт-Петербург, Гаванская улица, 45 к1","Пятёрочка, 45 к1, Гаванская улица, Гавань, округ Гавань, Санкт-Петербург, Северо-Западный федеральный округ, 199406, Россия",Санкт-Петербург,округ Гавань,Гавань,Гаванская улица,45 к1,199406,node,842081474,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Черняховского, 16/5",59.9182547,30.3572146,0.5,REVERSE_GEOCODED,node,849150602,osm_pbf,False,found,"Санкт-Петербург, улица Черняховского, 16/5","Пятёрочка, 16/5, улица Черняховского, округ Лиговка-Ямская, Санкт-Петербург, Северо-Западный федеральный округ, 191119, Россия",Санкт-Петербург,округ Лиговка-Ямская,,улица Черняховского,16/5,191119,node,849150602,
Пятёрочка,Пятёрочка,"Санкт-Петербург, проспект Науки, 44 литА",60.0057908,30.4283023,0.5,REVERSE_GEOCODED,node,873551062,osm_pbf,False,found,"Санкт-Петербург, проспект Науки, 44 литА","Пятёрочка, 44 литА, проспект Науки, округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195273, Россия",Санкт-Петербург,округ Пискарёвка,,проспект Науки,44 литА,195273,node,873551062,
Лента,Супер Лента,"Колпино, Пролетарская улица, 36",59.7404464,30.5834323,0.5,REVERSE_GEOCODED,node,873561540,osm_pbf,False,found,"Колпино, Пролетарская улица, 36","Супер Лента, 36, Пролетарская улица, Вертолёт, Колпино, Санкт-Петербург, Северо-Западный федеральный округ, 196653, Россия",Колпино,,Вертолёт,Пролетарская улица,36,196653,node,873561540,
Пятёрочка,Пятёрочка,"Санкт-Петербург, проспект Непокорённых",59.9976407,30.3716625,0.5,REVERSE_GEOCODED,node,873657900,osm_pbf,False,found,"Санкт-Петербург, проспект Непокорённых","Пятёрочка, проспект Непокорённых, округ Академическое, Санкт-Петербург, Северо-Западный федеральный округ, 195220, Россия",Санкт-Петербург,округ Академическое,,проспект Непокорённых,,195220,node,873657900,
Пятёрочка,Пятёрочка,"Выборг, проспект Ленина, 38",60.7073072,28.7558841,0.5,REVERSE_GEOCODED,node,882393195,osm_pbf,False,found,"Выборг, проспект Ленина, 38","Пятёрочка, 38, проспект Ленина, микрорайон А (Черёмушки), Папула, Центральный микрорайон, Выборг, Выборгский район, Ленинградская область, Северо-Западный федеральный округ, 188800, Россия",Выборг,Центральный микрорайон,Папула,проспект Ленина,38,188800,node,882393195,
